Cliente,Producto,Product_Type,pred_ventas,Channel_Inv,Sell_in,periodo_predicho,inventario_negativo_flag,inventario_disponible,gap_demanda,gap_abs,cobertura_semanas,prioridad_despacho,recomendacion
CUSTOMER73,"LED TV,UN85CU8000K,85,COLOMBIA,UWZ30/U85",LED TV,0.0043695923,0.0,0.0,2025-09-01,0,0.0,0.0043695923,0.0043695923,0.0,0.0043695923,Despachar / reabastecer
CUSTOMER39,"MOBILE,SM-A022M/DS,BLUE,LTC",MOBILE,0.0043682153,0.0,0.0,2025-09-01,0,0.0,0.0043682153,0.0043682153,0.0,0.0043682153,Despachar / reabastecer
CUSTOMER39,"MOBILE,SM-A022M/DS,BLACK,LTC",MOBILE,0.0043682153,0.0,0.0,2025-09-01,0,0.0,0.0043682153,0.0043682153,0.0,0.0043682153,Despachar / reabastecer
CUSTOMER39,"MOBILE,SM-A015M/DS,BLACK,COO",MOBILE,0.0043682153,0.0,0.0,2025-09-01,0,0.0,0.0043682153,0.0043682153,0.0,0.0043682153,Despachar / reabastecer
CUSTOMER39,"MOBILE,SM-A015M/DS,RED,COO",MOBILE,0.0043682153,0.0,0.0,2025-09-01,0,0.0,0.0043682153,0.0043682153,0.0,0.0043682153,Despachar / reabastecer
CUSTOMER39,"MOBILE,SM-A025M/DS,BLACK,LTC",MOBILE,0.0043682153,0.0,0.0,2025-09-01,0,0.0,0.0043682153,0.0043682153,0.0,0.0043682153,Despachar / reabastecer
CUSTOMER39,"MOBILE,SM-A025M/DS,BLUE,LTC",MOBILE,0.0043682153,0.0,0.0,2025-09-01,0,0.0,0.0043682153,0.0043682153,0.0,0.0043682153,Despachar / reabastecer
CUSTOMER39,"MOBILE,SM-A032M/DS,COPPER,LTC",MOBILE,0.0043682153,0.0,0.0,2025-09-01,0,0.0,0.0043682153,0.0043682153,0.0,0.0043682153,Despachar / reabastecer
CUSTOMER39,"MOBILE,SM-A032M/DS,BLUE,LTC",MOBILE,0.0043682153,0.0,0.0,2025-09-01,0,0.0,0.0043682153,0.0043682153,0.0,0.0043682153,Despachar / reabastecer
CUSTOMER39,"MOBILE,SM-A032M/DS,BLACK,LTC",MOBILE,0.0043682153,0.0,0.0,2025-09-01,0,0.0,0.0043682153,0.0043682153,0.0,0.0043682153,Despachar / reabastecer
CUSTOMER45,"LED TV,UN55CU8000K,55,COLOMBIA,UWY30/U55",LED TV,0.0043485854,0.0,0.0,2025-09-01,0,0.0,0.0043485854,0.0043485854,0.0,0.0043485854,Despachar / reabastecer
CUSTOMER42,"TABLET,SM-X200,SILVER,COO",TABLET,0.004331019,0.0,0.0,2025-09-01,0,0.0,0.004331019,0.004331019,0.0,0.004331019,Despachar / reabastecer
CUSTOMER20,"MOBILE,SM-F936B,GRAY,COM",MOBILE,0.0043292893,0.0,0.0,2025-09-01,0,0.0,0.0043292893,0.0043292893,0.0,0.0043292893,Despachar / reabastecer
CUSTOMER67,"LED TV,UN65DU8200K,65,COLOMBIA,UWK40/U65",LED TV,0.0043194154,0.0,0.0,2025-09-01,0,0.0,0.0043194154,0.0043194154,0.0,0.0043194154,Despachar / reabastecer
CUSTOMER6,"MOBILE,SM-A217M,SILVER,COO",MOBILE,0.0042956946,0.0,0.0,2025-09-01,0,0.0,0.0042956946,0.0042956946,0.0,0.0042956946,Despachar / reabastecer
CUSTOMER44,"LED TV,UN43AU7000K,43,COLOMBIA,UWS10/U43",LED TV,0.0042932825,0.0,0.0,2025-09-01,0,0.0,0.0042932825,0.0042932825,0.0,0.0042932825,Despachar / reabastecer
CUSTOMER40,"LED TV,UN85CU8000K,85,COLOMBIA,UWZ30/U85",LED TV,0.004281676,0.0,0.0,2025-09-01,0,0.0,0.004281676,0.004281676,0.0,0.004281676,Despachar / reabastecer
CUSTOMER27,"QLED TV,QN65QN800BK,65,COLOMBIA,QWX20/Q6",QLED TV,0.0042705885,0.0,0.0,2025-09-01,0,0.0,0.0042705885,0.0042705885,0.0,0.0042705885,Despachar / reabastecer
CUSTOMER27,"QLED TV,QN75QN90BAK,75,COLOMBIA,QWW20/Q7",QLED TV,0.0042705885,0.0,0.0,2025-09-01,0,0.0,0.0042705885,0.0042705885,0.0,0.0042705885,Despachar / reabastecer
CUSTOMER34,"DVD PLAYER,",DVD PLAYER,0.004261509,0.0,0.0,2025-09-01,0,0.0,0.004261509,0.004261509,0.0,0.004261509,Despachar / reabastecer
CUSTOMER34,"DW,REAL STAINLESS,120V 60HZ",DW,0.004261509,0.0,1.0,2025-09-01,0,0.0,0.004261509,0.004261509,0.0,0.004261509,Despachar / reabastecer
CUSTOMER50,"RFD,628.0,120V 60HZ",RFD,0.0042570387,0.0,0.0,2025-09-01,0,0.0,0.0042570387,0.0042570387,0.0,0.0042570387,Despachar / reabastecer
CUSTOMER69,"MOBILE,SM-A107M/DS,BLUE,COB",MOBILE,0.0042432966,0.0,0.0,2025-09-01,0,0.0,0.0042432966,0.0042432966,0.0,0.0042432966,Despachar / reabastecer
CUSTOMER35,"TABLET,SM-P613,BLUE,COO",TABLET,0.004236716,0.0,0.0,2025-09-01,0,0.0,0.004236716,0.004236716,0.0,0.004236716,Despachar / reabastecer
CUSTOMER16,"LED TV,UN65CU8000K,65,COLOMBIA,UWY30/U65",LED TV,0.004231074,0.0,0.0,2025-09-01,0,0.0,0.004231074,0.004231074,0.0,0.004231074,Despachar / reabastecer
CUSTOMER62,"LED TV,UN70AU7000K,70,COLOMBIA,UWS11/U70",LED TV,0.004215084,0.0,0.0,2025-09-01,0,0.0,0.004215084,0.004215084,0.0,0.004215084,Despachar / reabastecer
CUSTOMER47,"RTF,312.0,120V 60HZ",RTF,0.0042119967,0.0,0.0,2025-09-01,0,0.0,0.0042119967,0.0042119967,0.0,0.0042119967,Despachar / reabastecer
CUSTOMER27,"MOBILE,SM-A042M/DS,LIGHT BLUE,LTC",MOBILE,0.004185216,0.0,0.0,2025-09-01,0,0.0,0.004185216,0.004185216,0.0,0.004185216,Despachar / reabastecer
CUSTOMER35,"RLF,437.0,120V 60HZ",RLF,0.004165724,0.0,0.0,2025-09-01,0,0.0,0.004165724,0.004165724,0.0,0.004165724,Despachar / reabastecer
CUSTOMER9,"RTF,373.0,120V 60HZ",RTF,0.0041645295,0.0,0.0,2025-09-01,0,0.0,0.0041645295,0.0041645295,0.0,0.0041645295,Despachar / reabastecer
CUSTOMER44,"RSD,330.0,120V 60HZ",RSD,0.004159556,0.0,0.0,2025-09-01,0,0.0,0.004159556,0.004159556,0.0,0.004159556,Despachar / reabastecer
CUSTOMER91,"LED TV,UN50AU9000K,50,COLOMBIA,UWK10/U50",LED TV,0.004143406,0.0,0.0,2025-09-01,0,0.0,0.004143406,0.004143406,0.0,0.004143406,Despachar / reabastecer
CUSTOMER65,"BLU-RAY DISC PLAYER,BD-H5500,MEXICO",BLU-RAY DISC PLAYER,0.0041233734,0.0,0.0,2025-09-01,0,0.0,0.0041233734,0.0041233734,0.0,0.0041233734,Despachar / reabastecer
CUSTOMER20,"MOBILE,SM-A325M,BLUE,COM",MOBILE,0.004122131,0.0,0.0,2025-09-01,0,0.0,0.004122131,0.004122131,0.0,0.004122131,Despachar / reabastecer
CUSTOMER7,"LED TV,UN43BU8000K,43,COLOMBIA,UNS10/U43",LED TV,0.0041189133,0.0,0.0,2025-09-01,0,0.0,0.0041189133,0.0041189133,0.0,0.0041189133,Despachar / reabastecer
CUSTOMER7,"QLED TV,QN50Q65BAK,50,COLOMBIA,QWK20/Q50",QLED TV,0.0041103293,0.0,0.0,2025-09-01,0,0.0,0.0041103293,0.0041103293,0.0,0.0041103293,Despachar / reabastecer
CUSTOMER7,"AV RECEIVER,HW-S800B,COLOMBIA",AV RECEIVER,0.004109632,0.0,0.0,2025-09-01,0,0.0,0.004109632,0.004109632,0.0,0.004109632,Despachar / reabastecer
CUSTOMER18,"MOBILE,SM-A346M/DSN,SILVER,LTC",MOBILE,0.004097311,0.0,0.0,2025-09-01,0,0.0,0.004097311,0.004097311,0.0,0.004097311,Despachar / reabastecer
CUSTOMER7,"QLED TV,QN50QN90BAK,50,COLOMBIA,QWW20/Q5",QLED TV,0.0040972726,0.0,0.0,2025-09-01,0,0.0,0.0040972726,0.0040972726,0.0,0.0040972726,Despachar / reabastecer
CUSTOMER66,"RAC,6.2,KW,SET,CO,R410A",RAC,0.0040869648,0.0,0.0,2025-09-01,0,0.0,0.0040869648,0.0040869648,0.0,0.0040869648,Despachar / reabastecer
CUSTOMER18,"LED TV,UN85DU8000K,85,COLOMBIA,UWR40/U85",LED TV,0.0040804907,0.0,0.0,2025-09-01,0,0.0,0.0040804907,0.0040804907,0.0,0.0040804907,Despachar / reabastecer
CUSTOMER18,"LED TV,UN55CU8000K,55,COLOMBIA,UWY30/U55",LED TV,0.004071247,0.0,0.0,2025-09-01,0,0.0,0.004071247,0.004071247,0.0,0.004071247,Despachar / reabastecer
CUSTOMER90,"MOBILE,SM-A346M/DSN,BLACK,LTC",MOBILE,0.004069567,0.0,0.0,2025-09-01,0,0.0,0.004069567,0.004069567,0.0,0.004069567,Despachar / reabastecer
CUSTOMER54,"MOBILE,SM-A135M/DS,WHITE,LTC",MOBILE,0.0040695616,0.0,0.0,2025-09-01,0,0.0,0.0040695616,0.0040695616,0.0,0.0040695616,Despachar / reabastecer
CUSTOMER47,"RTF,399.0,120V 60HZ",RTF,0.0040542637,0.0,0.0,2025-09-01,0,0.0,0.0040542637,0.0040542637,0.0,0.0040542637,Despachar / reabastecer
CUSTOMER7,"MOBILE,SM-S901E,PINK GOLD,LTC",MOBILE,0.004050286,0.0,0.0,2025-09-01,0,0.0,0.004050286,0.004050286,0.0,0.004050286,Despachar / reabastecer
CUSTOMER5,"DW,-,120V 60HZ",DW,0.00403605,0.0,0.0,2025-09-01,0,0.0,0.00403605,0.00403605,0.0,0.00403605,Despachar / reabastecer
CUSTOMER8,"MOBILE,SM-A225M/DS,WHITE,LTC",MOBILE,0.0040304903,0.0,0.0,2025-09-01,0,0.0,0.0040304903,0.0040304903,0.0,0.0040304903,Despachar / reabastecer
CUSTOMER7,"QLED TV,QN65QN85BAK,65,COLOMBIA,QWW20/Q6",QLED TV,0.004029533,0.0,0.0,2025-09-01,0,0.0,0.004029533,0.004029533,0.0,0.004029533,Despachar / reabastecer
CUSTOMER41,"LED TV,UN58TU6900K,58,COLOMBIA,UWL04/U58",LED TV,0.004023133,0.0,0.0,2025-09-01,0,0.0,0.004023133,0.004023133,0.0,0.004023133,Despachar / reabastecer
CUSTOMER41,"LED TV,UN58MU6120K,58,COLOMBIA,UWU70/U58",LED TV,0.004023133,0.0,0.0,2025-09-01,0,0.0,0.004023133,0.004023133,0.0,0.004023133,Despachar / reabastecer
CUSTOMER34,"RTF,373.0,120V 60HZ",RTF,0.004011047,0.0,0.0,2025-09-01,0,0.0,0.004011047,0.004011047,0.0,0.004011047,Despachar / reabastecer
CUSTOMER34,"RTF,332.0,120V 60HZ",RTF,0.004011047,0.0,0.0,2025-09-01,0,0.0,0.004011047,0.004011047,0.0,0.004011047,Despachar / reabastecer
CUSTOMER8,"QLED TV,QN65QN85FAK,65,COLOMBIA,QWW51/Q6",QLED TV,0.004004631,0.0,0.0,2025-09-01,0,0.0,0.004004631,0.004004631,0.0,0.004004631,Despachar / reabastecer
CUSTOMER67,"MON,F24T452FQN,24,UNITED STATES,LT00/S24",MON,0.004002505,0.0,0.0,2025-09-01,0,0.0,0.004002505,0.004002505,0.0,0.004002505,Despachar / reabastecer
CUSTOMER67,"MON,S27AG552EN,27,UNITED STATES,LJ13/S27",MON,0.004002505,0.0,0.0,2025-09-01,0,0.0,0.004002505,0.004002505,0.0,0.004002505,Despachar / reabastecer
CUSTOMER67,"MON,S43BM702UN,43,UNITED STATES,LU21/S43",MON,0.004002505,0.0,0.0,2025-09-01,0,0.0,0.004002505,0.004002505,0.0,0.004002505,Despachar / reabastecer
CUSTOMER67,"MON,S34C654UAN,34,UNITED STATES,LR21/S34",MON,0.004002505,0.0,0.0,2025-09-01,0,0.0,0.004002505,0.004002505,0.0,0.004002505,Despachar / reabastecer
CUSTOMER7,"MOBILE,SM-A225M/DS,WHITE,LTC",MOBILE,0.004000107,0.0,0.0,2025-09-01,0,0.0,0.004000107,0.004000107,0.0,0.004000107,Despachar / reabastecer
CUSTOMER35,"MOBILE,SM-F731B,LIGHT PINK,LTC",MOBILE,0.0039928034,0.0,0.0,2025-09-01,0,0.0,0.0039928034,0.0039928034,0.0,0.0039928034,Despachar / reabastecer
CUSTOMER79,"LED TV,UN70CU8000K,70,COLOMBIA,UWY30/U70",LED TV,0.0039837887,0.0,0.0,2025-09-01,0,0.0,0.0039837887,0.0039837887,0.0,0.0039837887,Despachar / reabastecer
CUSTOMER51,"LED TV,UN70AU7000K,70,COLOMBIA,UWS11/U70",LED TV,0.0039721425,0.0,0.0,2025-09-01,0,0.0,0.0039721425,0.0039721425,0.0,0.0039721425,Despachar / reabastecer
CUSTOMER45,"MOBILE,SM-A235M/DSN,WHITE,LTC",MOBILE,0.0039696787,0.0,0.0,2025-09-01,0,0.0,0.0039696787,0.0039696787,0.0,0.0039696787,Despachar / reabastecer
CUSTOMER38,"RFD,639.8,120V 60HZ",RFD,0.0039625363,0.0,0.0,2025-09-01,0,0.0,0.0039625363,0.0039625363,0.0,0.0039625363,Despachar / reabastecer
CUSTOMER37,"FWM,SELACOL,CO,15",FWM,0.003951684,0.0,0.0,2025-09-01,0,0.0,0.003951684,0.003951684,0.0,0.003951684,Despachar / reabastecer
CUSTOMER37,"FWM,SELACOL,CO,18",FWM,0.003951684,0.0,0.0,2025-09-01,0,0.0,0.003951684,0.003951684,0.0,0.003951684,Despachar / reabastecer
CUSTOMER37,"FWM,SELACOL,CO,20",FWM,0.003951684,0.0,0.0,2025-09-01,0,0.0,0.003951684,0.003951684,0.0,0.003951684,Despachar / reabastecer
CUSTOMER37,"FWM,SELACOL,CO,11.5",FWM,0.003951684,0.0,0.0,2025-09-01,0,0.0,0.003951684,0.003951684,0.0,0.003951684,Despachar / reabastecer
CUSTOMER4,"FWM,SELACOL,CO,12.5",FWM,0.003951684,0.0,0.0,2025-09-01,0,0.0,0.003951684,0.003951684,0.0,0.003951684,Despachar / reabastecer
CUSTOMER27,"MOBILE,SM-A032M/DS,BLACK,LTC",MOBILE,0.00395002,0.0,0.0,2025-09-01,0,0.0,0.00395002,0.00395002,0.0,0.00395002,Despachar / reabastecer
CUSTOMER27,"MOBILE,SM-A032M/DS,BLUE,LTC",MOBILE,0.00395002,0.0,0.0,2025-09-01,0,0.0,0.00395002,0.00395002,0.0,0.00395002,Despachar / reabastecer
CUSTOMER27,"MOBILE,SM-A022M/DS,BLUE,LTC",MOBILE,0.00395002,0.0,0.0,2025-09-01,0,0.0,0.00395002,0.00395002,0.0,0.00395002,Despachar / reabastecer
CUSTOMER71,"RTF,478.0,110-120V 60HZ",RTF,0.0039309375,0.0,0.0,2025-09-01,0,0.0,0.0039309375,0.0039309375,0.0,0.0039309375,Despachar / reabastecer
CUSTOMER7,"TABLET,SM-P613,BLUE,COO",TABLET,0.00391601,0.0,0.0,2025-09-01,0,0.0,0.00391601,0.00391601,0.0,0.00391601,Despachar / reabastecer
CUSTOMER35,"MOBILE,SM-S916B/DS,BLACK,LTC",MOBILE,0.0039097713,0.0,0.0,2025-09-01,0,0.0,0.0039097713,0.0039097713,0.0,0.0039097713,Despachar / reabastecer
CUSTOMER6,"MOBILE,SM-A013M/DS,BLUE,COO",MOBILE,0.0039085927,0.0,0.0,2025-09-01,0,0.0,0.0039085927,0.0039085927,0.0,0.0039085927,Despachar / reabastecer
CUSTOMER35,"MOBILE,SM-F741B,LIGHT GREEN,COO",MOBILE,0.0038823013,0.0,0.0,2025-09-01,0,0.0,0.0038823013,0.0038823013,0.0,0.0038823013,Despachar / reabastecer
CUSTOMER35,"MOBILE,SM-F741B,SILVER,LTC",MOBILE,0.0038823013,0.0,0.0,2025-09-01,0,0.0,0.0038823013,0.0038823013,0.0,0.0038823013,Despachar / reabastecer
CUSTOMER18,"QLED TV,QN43LS05TAK,43,COLOMBIA,QWH01/Q4",QLED TV,0.0038813802,0.0,0.0,2025-09-01,0,0.0,0.0038813802,0.0038813802,0.0,0.0038813802,Despachar / reabastecer
CUSTOMER91,"LED TV,UN58AU7000K,58,COLOMBIA,UWS11/U58",LED TV,0.0038785676,0.0,0.0,2025-09-01,0,0.0,0.0038785676,0.0038785676,0.0,0.0038785676,Despachar / reabastecer
CUSTOMER92,"LED TV,UN58AU7000K,58,COLOMBIA,UWS11/U58",LED TV,0.0038785676,0.0,0.0,2025-09-01,0,0.0,0.0038785676,0.0038785676,0.0,0.0038785676,Despachar / reabastecer
CUSTOMER69,"MOBILE,SM-G781B/DS,GREEN,LTC",MOBILE,0.0038650995,0.0,0.0,2025-09-01,0,0.0,0.0038650995,0.0038650995,0.0,0.0038650995,Despachar / reabastecer
CUSTOMER35,"MOBILE,SM-S911B/DS,BEIGE,LTC",MOBILE,0.0038646339,0.0,0.0,2025-09-01,0,0.0,0.0038646339,0.0038646339,0.0,0.0038646339,Despachar / reabastecer
CUSTOMER26,"RTF,518.0,110-120V 60HZ",RTF,0.0038623516,0.0,0.0,2025-09-01,0,0.0,0.0038623516,0.0038623516,0.0,0.0038623516,Despachar / reabastecer
CUSTOMER55,"OWM,SELACOL,CO,9",OWM,0.0038542042,0.0,0.0,2025-09-01,0,0.0,0.0038542042,0.0038542042,0.0,0.0038542042,Despachar / reabastecer
CUSTOMER18,"MOBILE,SM-A546E/DS,BLACK,LTC",MOBILE,0.003853836,0.0,0.0,2025-09-01,0,0.0,0.003853836,0.003853836,0.0,0.003853836,Despachar / reabastecer
CUSTOMER63,"LED TV,UN65CU7000K,65,COLOMBIA,UWS31/U65",LED TV,0.003849952,0.0,0.0,2025-09-01,0,0.0,0.003849952,0.003849952,0.0,0.003849952,Despachar / reabastecer
CUSTOMER2,"LED TV,UN65TU7000K,65,COLOMBIA,UWL00/U65",LED TV,0.0038453802,0.0,0.0,2025-09-01,0,0.0,0.0038453802,0.0038453802,0.0,0.0038453802,Despachar / reabastecer
CUSTOMER90,"MOBILE,SM-A155M/DSN,YELLOW,LTC",MOBILE,0.0038419575,0.0,0.0,2025-09-01,0,0.0,0.0038419575,0.0038419575,0.0,0.0038419575,Despachar / reabastecer
CUSTOMER62,"LED TV,UN50CU7000K,50,COLOMBIA,UWS31/U50",LED TV,0.0038409918,0.0,0.0,2025-09-01,0,0.0,0.0038409918,0.0038409918,0.0,0.0038409918,Despachar / reabastecer
CUSTOMER92,"DW,REAL STAINLESS,120V 60HZ",DW,0.0038273588,0.0,0.0,2025-09-01,0,0.0,0.0038273588,0.0038273588,0.0,0.0038273588,Despachar / reabastecer
CUSTOMER92,"FCD,SELACOL,CO,22",FCD,0.0038273588,0.0,0.0,2025-09-01,0,0.0,0.0038273588,0.0038273588,0.0,0.0038273588,Despachar / reabastecer
CUSTOMER92,"FCD,SELACOL,CO,7.5",FCD,0.0038273588,0.0,0.0,2025-09-01,0,0.0,0.0038273588,0.0038273588,0.0,0.0038273588,Despachar / reabastecer
CUSTOMER54,"AV RECEIVER,HW-S800B,COLOMBIA",AV RECEIVER,0.003816711,0.0,0.0,2025-09-01,0,0.0,0.003816711,0.003816711,0.0,0.003816711,Despachar / reabastecer
CUSTOMER5,"LED TV,UN50CU7000K,50,COLOMBIA,UWS31/U50",LED TV,0.0038129035,0.0,0.0,2025-09-01,0,0.0,0.0038129035,0.0038129035,0.0,0.0038129035,Despachar / reabastecer
CUSTOMER10,"LED TV,UN50CU7000K,50,COLOMBIA,UWS31/U50",LED TV,0.0038096386,0.0,0.0,2025-09-01,0,0.0,0.0038096386,0.0038096386,0.0,0.0038096386,Despachar / reabastecer
CUSTOMER45,"MOBILE,SM-A346M/DSN,LIGHT GREEN ,LTC",MOBILE,0.003807203,0.0,0.0,2025-09-01,0,0.0,0.003807203,0.003807203,0.0,0.003807203,Despachar / reabastecer
CUSTOMER40,"RSS,26.5,110-120V 60HZ",RSS,0.0037916126,0.0,0.0,2025-09-01,0,0.0,0.0037916126,0.0037916126,0.0,0.0037916126,Despachar / reabastecer
CUSTOMER52,"RSS,26.5,110-120V 60HZ",RSS,0.003790848,0.0,0.0,2025-09-01,0,0.0,0.003790848,0.003790848,0.0,0.003790848,Despachar / reabastecer
CUSTOMER73,"MOBILE,SM-S926B/DS,YELLOW,LTC",MOBILE,0.0037803915,0.0,0.0,2025-09-01,0,0.0,0.0037803915,0.0037803915,0.0,0.0037803915,Despachar / reabastecer
CUSTOMER73,"MOBILE,SM-S926B/DS,BLACK,LTC",MOBILE,0.0037803915,0.0,0.0,2025-09-01,0,0.0,0.0037803915,0.0037803915,0.0,0.0037803915,Despachar / reabastecer
CUSTOMER20,"MOBILE,SM-G780G/DS,GREEN,LTC",MOBILE,0.0037607765,0.0,0.0,2025-09-01,0,0.0,0.0037607765,0.0037607765,0.0,0.0037607765,Despachar / reabastecer
CUSTOMER20,"MOBILE,SM-G996B,SILVER,COM",MOBILE,0.0037607765,0.0,0.0,2025-09-01,0,0.0,0.0037607765,0.0037607765,0.0,0.0037607765,Despachar / reabastecer
CUSTOMER20,"MOBILE,SM-G996B,VIOLET,COM",MOBILE,0.0037607765,0.0,0.0,2025-09-01,0,0.0,0.0037607765,0.0037607765,0.0,0.0037607765,Despachar / reabastecer
CUSTOMER20,"MOBILE,SM-G991B,GRAY,COM",MOBILE,0.0037607765,0.0,0.0,2025-09-01,0,0.0,0.0037607765,0.0037607765,0.0,0.0037607765,Despachar / reabastecer
CUSTOMER20,"MOBILE,SM-G781B/DS,GREEN,LTC",MOBILE,0.0037607765,0.0,0.0,2025-09-01,0,0.0,0.0037607765,0.0037607765,0.0,0.0037607765,Despachar / reabastecer
CUSTOMER20,"MOBILE,SM-G780G/DS,BLUE,LTC",MOBILE,0.0037607765,0.0,0.0,2025-09-01,0,0.0,0.0037607765,0.0037607765,0.0,0.0037607765,Despachar / reabastecer
CUSTOMER20,"MOBILE,SM-G780G,GREEN,COM",MOBILE,0.0037607765,0.0,0.0,2025-09-01,0,0.0,0.0037607765,0.0037607765,0.0,0.0037607765,Despachar / reabastecer
CUSTOMER20,"MOBILE,SM-G950F,BLACK,COM",MOBILE,0.0037607765,0.0,0.0,2025-09-01,0,0.0,0.0037607765,0.0037607765,0.0,0.0037607765,Despachar / reabastecer
CUSTOMER20,"MOBILE,SM-G780G,BLUE,COM",MOBILE,0.0037607765,0.0,0.0,2025-09-01,0,0.0,0.0037607765,0.0037607765,0.0,0.0037607765,Despachar / reabastecer
CUSTOMER20,"MOBILE,SM-F946B/DS,LIGHT BLUE,LTC",MOBILE,0.0037607765,0.0,0.0,2025-09-01,0,0.0,0.0037607765,0.0037607765,0.0,0.0037607765,Despachar / reabastecer
CUSTOMER18,"MINI COMPONENT,MX-ST40B,COLOMBIA",MINI COMPONENT,0.0037486888,0.0,0.0,2025-09-01,0,0.0,0.0037486888,0.0037486888,0.0,0.0037486888,Despachar / reabastecer
CUSTOMER43,"MOBILE,SM-A528B/DS,LIGHT GREEN ,LTC",MOBILE,0.0037341178,0.0,0.0,2025-09-01,0,0.0,0.0037341178,0.0037341178,0.0,0.0037341178,Despachar / reabastecer
CUSTOMER43,"MOBILE,SM-A528B/DS,BLACK,LTC",MOBILE,0.0037341178,0.0,0.0,2025-09-01,0,0.0,0.0037341178,0.0037341178,0.0,0.0037341178,Despachar / reabastecer
CUSTOMER43,"MOBILE,SM-A505G/DS,BLUE,COO",MOBILE,0.0037341178,0.0,0.0,2025-09-01,0,0.0,0.0037341178,0.0037341178,0.0,0.0037341178,Despachar / reabastecer
CUSTOMER6,"MOBILE,SM-A127M/DS,BLACK,LTC",MOBILE,0.0037285483,0.0,0.0,2025-09-01,0,0.0,0.0037285483,0.0037285483,0.0,0.0037285483,Despachar / reabastecer
CUSTOMER33,"LED TV,UN65CU7000K,65,COLOMBIA,UWS31/U65",LED TV,0.003716275,0.0,0.0,2025-09-01,0,0.0,0.003716275,0.003716275,0.0,0.003716275,Despachar / reabastecer
CUSTOMER79,"LED TV,UN85DU8000K,85,COLOMBIA,UWR40/U85",LED TV,0.0037160423,0.0,0.0,2025-09-01,0,0.0,0.0037160423,0.0037160423,0.0,0.0037160423,Despachar / reabastecer
CUSTOMER86,"RSS,26.5,110-120V 60HZ",RSS,0.0037136474,0.0,0.0,2025-09-01,0,0.0,0.0037136474,0.0037136474,0.0,0.0037136474,Despachar / reabastecer
CUSTOMER5,"FWM,SELACOL,CO,16",FWM,0.003695983,0.0,0.0,2025-09-01,0,0.0,0.003695983,0.003695983,0.0,0.003695983,Despachar / reabastecer
CUSTOMER70,"MOBILE,SM-F721B,GRAY,LTC",MOBILE,0.0036566306,0.0,0.0,2025-09-01,0,0.0,0.0036566306,0.0036566306,0.0,0.0036566306,Despachar / reabastecer
CUSTOMER70,"MOBILE,SM-F731B,LIGHT PINK,LTC",MOBILE,0.0036566306,0.0,0.0,2025-09-01,0,0.0,0.0036566306,0.0036566306,0.0,0.0036566306,Despachar / reabastecer
CUSTOMER70,"MOBILE,SM-F731B,LIGHT GREEN,LTC",MOBILE,0.0036566306,0.0,0.0,2025-09-01,0,0.0,0.0036566306,0.0036566306,0.0,0.0036566306,Despachar / reabastecer
CUSTOMER70,"MOBILE,SM-F946B/DS,BLACK,LTC",MOBILE,0.0036566306,0.0,0.0,2025-09-01,0,0.0,0.0036566306,0.0036566306,0.0,0.0036566306,Despachar / reabastecer
CUSTOMER70,"MOBILE,SM-F946B/DS,BEIGE,LTC",MOBILE,0.0036566306,0.0,0.0,2025-09-01,0,0.0,0.0036566306,0.0036566306,0.0,0.0036566306,Despachar / reabastecer
CUSTOMER83,"DVM,12.8,KW,SETIN,HP,R410A",DVM,0.003655762,0.0,0.0,2025-09-01,0,0.0,0.003655762,0.003655762,0.0,0.003655762,Despachar / reabastecer
CUSTOMER83,"CAC,12.9,KW,SETIN,HP,R410A",CAC,0.003655762,0.0,0.0,2025-09-01,0,0.0,0.003655762,0.003655762,0.0,0.003655762,Despachar / reabastecer
CUSTOMER83,"CAC,13.4,KW,SETIN,CO,R410A",CAC,0.003655762,0.0,5.0,2025-09-01,0,0.0,0.003655762,0.003655762,0.0,0.003655762,Despachar / reabastecer
CUSTOMER83,"DVM,28,KW,SETIN,HP,R410A",DVM,0.003655762,0.0,0.0,2025-09-01,0,0.0,0.003655762,0.003655762,0.0,0.003655762,Despachar / reabastecer
CUSTOMER83,"DVM,22.4,KW,SETIN,HP,R410A",DVM,0.003655762,0.0,0.0,2025-09-01,0,0.0,0.003655762,0.003655762,0.0,0.003655762,Despachar / reabastecer
CUSTOMER83,"DVM,2.8,KW,SETIN,HP,R410A",DVM,0.003655762,0.0,0.0,2025-09-01,0,0.0,0.003655762,0.003655762,0.0,0.003655762,Despachar / reabastecer
CUSTOMER83,"DVM,3.5,KW,SETIN,HP,R410A",DVM,0.003655762,0.0,0.0,2025-09-01,0,0.0,0.003655762,0.003655762,0.0,0.003655762,Despachar / reabastecer
CUSTOMER83,"DVM,14.1,KW,SETIN,HP,R410A",DVM,0.003655762,0.0,0.0,2025-09-01,0,0.0,0.003655762,0.003655762,0.0,0.003655762,Despachar / reabastecer
CUSTOMER83,"DVM,15.83,KW,SETIN,HP,R410A",DVM,0.003655762,0.0,0.0,2025-09-01,0,0.0,0.003655762,0.003655762,0.0,0.003655762,Despachar / reabastecer
CUSTOMER83,"DVM,8.8,KW,SETIN,HP,R410A",DVM,0.003655762,0.0,0.0,2025-09-01,0,0.0,0.003655762,0.003655762,0.0,0.003655762,Despachar / reabastecer
